,SMILES,molecular_weight,n_hba,n_hbd,logp,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
2508,O=C(Nc1ccc(-c2ccc(NC(=O)C3CCCCC3)cn2)cc1)c1ccc(C(F)(F)F)cc1,467.182061668,3,2,6.5385000000000035,467.182061668,3,2,6.5385000000000035,True
2509,CNc1nc(N)nc2nc(-c3ccccc3Cl)ccc12,285.078123064,5,2,2.969100000000001,285.078123064,5,2,2.969100000000001,True
2510,O=C(O)C(=O)Nc1cc2ccccc2cc1O,231.053157768,3,3,1.5684999999999996,231.053157768,3,3,1.5684999999999996,True
2511,CC(C)CC(CC(=O)C(Cc1ccc(CCC(=O)O)cc1)NC(=O)CC(C)(C)C)C(C)C,445.319208856,3,2,5.444800000000005,445.319208856,3,2,5.444800000000005,True
2512,CCCCCCCCCCCCCC(=O)C=CCC(C)C(NC(=O)Cc1ccccc1)C(C)C,469.391979872,2,1,8.222500000000007,469.391979872,2,1,8.222500000000007,True
2513,COc1ccc(S(=O)(=O)Nc2cccc(-c3ccc4nncn4c3)c2)cc1,380.09431137200005,6,1,3.205700000000001,380.09431137200005,6,1,3.205700000000001,True
2514,CCOC(=O)c1c(N)sc(NC(=O)C(C)(C)C)c1C(=O)OC,328.10929273999994,7,2,2.2782,328.10929273999994,7,2,2.2782,True
2515,CN(C)Cc1ccc(-c2ccccc2)o1,201.1153641,2,0,3.0082000000000013,201.1153641,2,0,3.0082000000000013,True
2516,O=C1NC(=Cc2ccc(NC3=NCCN3S(=O)(=O)c3ccc(NC(=O)C(F)(F)F)cc3)cc2)c2cccc(O)c21,571.1137244,7,4,3.6069000000000027,571.1137244,7,4,3.6069000000000027,True
2517,CN(C)C=CC(=O)c1ccc(-c2ccc(CC(C(=O)c3ccccc3)c3ccccc3)cc2)cc1,459.21982916800005,3,0,6.820800000000006,459.21982916800005,3,0,6.820800000000006,True
2518,COc1cc(O)c(C=C(C)C)c(OC)c1,208.109944372,3,1,2.832600000000001,208.109944372,3,1,2.832600000000001,True
2519,O=C(CSc1nnc(-c2ccc(O)cc2)o1)Nc1ccc(Cl)cc1,361.028789924,6,2,3.8264000000000014,361.028789924,6,2,3.8264000000000014,True
2520,Cc1cc(C)c(S(=O)(=O)Nc2ccc(-c3nc4ncccc4o3)cc2)c(Cl)c1,413.06009005199996,5,1,4.960840000000003,413.06009005199996,5,1,4.960840000000003,True
2521,CCCCCCCCCCCCCCOCCCCCCCC(=O)NC(CO)CO,429.381809112,4,3,5.514100000000006,429.381809112,4,3,5.514100000000006,True
2522,CCOC(=O)COC(=O)CNC(=O)c1ccc(OC)cc1,295.10558726400006,6,1,0.5313000000000001,295.10558726400006,6,1,0.5313000000000001,True
2523,COC(=O)c1scc(-c2ccc(NC(=O)c3ccc(Cl)s3)cc2)c1OC,407.0052776079999,6,1,5.177500000000002,407.0052776079999,6,1,5.177500000000002,True
2524,CC(C)=C1CC(C)(C)C(=O)c2c(O)cc(O)cc2O1,262.120509056,4,2,3.3831000000000024,262.120509056,4,2,3.3831000000000024,True
2525,O=C(OC1CSSC1)c1ccc(CO)cc1,256.02278624400003,5,1,2.0993,256.02278624400003,5,1,2.0993,True
2526,N#Cc1cc(S(=O)(=O)Nc2csc(C3(F)CCCC3)n2)ccc1OC1CCCC1,435.108661784,6,1,4.875780000000003,435.108661784,6,1,4.875780000000003,True
2527,CCCCNc1nc(SCc2ccccc2)nc(N2CCOCC2)n1,359.17798142000004,7,1,3.2125000000000012,359.17798142000004,7,1,3.2125000000000012,True
2528,Cc1ccc(-n2sc3ccccc3c2=O)cc1,241.056134972,3,0,3.3606200000000017,241.056134972,3,0,3.3606200000000017,True
2529,CCCCCc1ccc(C2(C(=NCc3ccccc3)C(=O)O)CCC(CC)C2)cc1,405.26677936,2,1,6.593000000000006,405.26677936,2,1,6.593000000000006,True
2530,O=C(O)COc1ccc(CC2=C(c3ccc(O)cc3)C(=O)O2)cc1,326.07903816799995,5,2,2.3662,326.07903816799995,5,2,2.3662,True
2532,CN(C)c1ccc2c(c1)C(=O)c1ccc(C(O)O)cc1C2=O,297.10010796,5,2,1.5111999999999999,297.10010796,5,2,1.5111999999999999,True
2533,O=C(Cc1cccc(-c2ccc3ncccc3c2)c1)N1CCOCC1,332.15247787999994,3,0,3.3031000000000015,332.15247787999994,3,0,3.3031000000000015,True
2534,COC(=O)C(C)=CCc1c(O)cc2c(c1O)OC(c1ccc(O)cc1)C(c1ccc(O)c(O)c1)O2,480.14203234799993,9,5,4.130200000000004,480.14203234799993,9,5,4.130200000000004,True
2535,N#Cc1ccc(CSc2ccc(-c3ccc(C(=O)O)cc3)cc2)cc1,345.08234972,3,1,5.215780000000004,345.08234972,3,1,5.215780000000004,True
2536,C=CC=CC(=O)c1cc(C)cc(C=Cc2cc(OC)cc(OC)c2C=O)c1,362.15180918399994,4,0,4.920020000000005,362.15180918399994,4,0,4.920020000000005,True
2537,CN(CCCNCc1ccc(C(=O)OCCN=C(N)N)cc1)c1ccc(O)cc1,399.227039788,6,4,1.4385000000000006,399.227039788,6,4,1.4385000000000006,True
2538,COc1ccc(NC(=O)COC(=O)C2CCCCC2)cc1,291.147058152,4,1,2.757200000000001,291.147058152,4,1,2.757200000000001,True
2540,O=C1CCC(=O)N1c1cccc2c1oc(=O)c1cc(F)ccc12,311.05938602,4,0,2.7387000000000006,311.05938602,4,0,2.7387000000000006,True
2541,O=C(O)c1ccccc1NS(=O)(=O)c1ccc(-c2nccs2)cc1,360.023848864,5,2,3.3091000000000017,360.023848864,5,2,3.3091000000000017,True
2542,O=C(NC(=O)c1ccc(Cl)cc1)Nc1cc(Cl)c(Cl)c(Cl)c1,375.933988216,2,2,5.262100000000001,375.933988216,2,2,5.262100000000001,True
2543,O=C1C=CC(=C2C=CC(=O)c3ncc(-c4cccc(F)c4)cc32)C=C1,329.085206844,3,0,4.088900000000002,329.085206844,3,0,4.088900000000002,True
2544,O=C(O)C(=O)Nc1ccc(CC(c2ccc(F)cc2)c2ccc([N+](=O)[O-])cc2)cc1,408.112149864,4,2,4.131600000000002,408.112149864,4,2,4.131600000000002,True
2545,NCCCc1cc2c(-c3ccc(OC(F)(F)F)cc3)cccn2c1,334.12929782400005,3,1,4.396200000000003,334.12929782400005,3,1,4.396200000000003,True
2546,CC(C)=CCc1cc(CCc2ccc(O)cc2O)cc(C2CC(=O)c3ccc(O)cc3O2)c1,444.1936739959999,5,3,5.803800000000007,444.1936739959999,5,3,5.803800000000007,True
2547,CCCOc1ccc(C(=O)C=Cc2ccc(OC)c(C)c2)cc1,310.15689456399997,3,0,4.688520000000004,310.15689456399997,3,0,4.688520000000004,True
2548,O=C(O)C1=C(c2ccc(Cl)cc2)CC(=O)N1C(Cc1ccccc1)C(=O)O,385.07170029199995,3,2,3.063900000000001,385.07170029199995,3,2,3.063900000000001,True
2549,COc1ccc2nc(O)c3c(c2c1)OC(C)(C)C1(C)C(=O)C(O)C(C)(C)CC(=O)C31,413.18383758399995,7,2,3.1389000000000014,413.18383758399995,7,2,3.1389000000000014,True
2550,O=C(CC(=O)C(Cc1ccccc1)NC(=O)c1cccc(-c2ccccc2)c1)NC(Cc1ccccc1)C(=O)O,534.21547206,4,3,4.466000000000003,534.21547206,4,3,4.466000000000003,True
2551,O=C(NCC1(O)CCCCC1)C1CCCCC1,239.18852904,2,2,2.3781,239.18852904,2,2,2.3781,True
2552,O=C(c1cccc(Cc2ccc(OC(F)(F)F)cc2)n1)N1CCCC1,350.1242124440001,3,0,3.807000000000003,350.1242124440001,3,0,3.807000000000003,True
2553,O=C(O)c1ccc(N=Nc2c(O)ccc3ccccc23)cc1,292.084792244,4,2,4.6590000000000025,292.084792244,4,2,4.6590000000000025,True
2554,c1ccc(CN2CCC3(CCCc4ccccc43)CC2)cc1,291.1986998,1,0,4.556700000000004,291.1986998,1,0,4.556700000000004,True
2557,CC1CCC(C(=O)O)C(N2CCC(C)(c3cccc(O)c3)C(C)C2)CC1,359.246043916,3,2,4.271200000000004,359.246043916,3,2,4.271200000000004,True
2558,CCNc1nc2sc3c(NCCN(C)C)ncnc3c2c2c1CN(C)CC2,385.204864864,8,2,2.6327000000000007,385.204864864,8,2,2.6327000000000007,True
2559,Nc1ccccc1NS(=O)(=O)c1ccc(C(=O)O)cc1,292.051777864,4,3,1.7678000000000003,292.051777864,4,3,1.7678000000000003,True
2560,CCCOc1cc(O)c(C(=O)O)c(-c2ccc(C(C)=O)cc2)c1,314.115423676,4,2,3.748800000000002,314.115423676,4,2,3.748800000000002,True
2562,CCOS(=O)(=O)C(=Cc1ccc(N(C)C)cc1)C(=O)OC,313.098393708,6,0,1.6328000000000003,313.098393708,6,0,1.6328000000000003,True
2563,CC(C)CC(CC(=O)C(Cc1ccc(OCC(O)CO)cc1)NC(=O)C1CCCCC1O)C(C)(C)C,505.340338224,6,4,3.664600000000002,505.340338224,6,4,3.664600000000002,True
2564,CC12CCC(C1)Nc1cc(Nc3nccc(C(F)(F)F)n3)ccc12,334.14053120400007,4,2,4.474700000000002,334.14053120400007,4,2,4.474700000000002,True
2565,CC1CCc2c(C(=O)O)nn(-c3ccc(Cl)cc3Cl)c21,310.027582984,3,1,3.9270000000000023,310.027582984,3,1,3.9270000000000023,True
2566,CN1C=CC(=O)C1C=C1CC2c3c(cc(Br)cc31)CCN2C(=O)Cc1ccccc1,462.09429007600005,3,0,4.301500000000003,462.09429007600005,3,0,4.301500000000003,True
2567,O=C(OC1CSSC1)c1ccc(CC(OCCCCc2ccccc2)c2ccccc2)cc1,478.16363682,5,0,6.930300000000007,478.16363682,5,0,6.930300000000007,True
2568,CC(=O)Nc1ccc2c(Nc3ccc(Br)cc3)ncnc2c1,356.0272731360001,4,2,4.094300000000002,356.0272731360001,4,2,4.094300000000002,True
2569,O=C(O)C(=O)Nc1cscc1Cc1ccc(F)cc1,279.0365424,3,2,2.5011,279.0365424,3,2,2.5011,True
2570,CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(C(=O)O)CCC23C)C1(C)C,498.37091007999993,3,1,7.804400000000009,498.37091007999993,3,1,7.804400000000009,True
2572,O=C(O)COc1ccccc1C1c2ccc(O)cc2-c2ccc3c(c21)C(=O)CCC3,400.13107374,4,2,4.535200000000003,400.13107374,4,2,4.535200000000003,True
2573,O=C(O)c1ccc(COc2ccc3[nH]c(-c4ccc(OCCN5CCCC5)cc4)nc3c2)cc1,457.20015634400005,5,2,4.981700000000004,457.20015634400005,5,2,4.981700000000004,True
2574,COC(=O)c1c(C)[nH]c(C(=O)c2ccc(Cl)cc2)c1C,291.066220988,3,1,3.3025400000000014,291.066220988,3,1,3.3025400000000014,True
2575,CC1(C)C=C2C(=NN(c3ccccc3)C(=N)C2C#N)CO1,280.13241113199996,4,1,2.71485,280.13241113199996,4,1,2.71485,True
2576,O=C(O)COc1c(C(=O)O)ccc2ccc(-c3ccc(OCc4ccccc4)cc3)cc12,428.12598835999995,4,2,5.247400000000003,428.12598835999995,4,2,5.247400000000003,True
2577,O=C(O)c1cccc(N=Nc2c(O)[nH]c3ccc(S(=O)(=O)NCc4ccc(F)cc4)cc23)c1,468.090368864,6,4,4.604700000000002,468.090368864,6,4,4.604700000000002,True
2578,CC#Cc1cc(O)cc(CCCCCCCC(=O)O)c1Br,352.06740663200003,2,2,4.493800000000003,352.06740663200003,2,2,4.493800000000003,True
2579,COc1cc(OC)c(-c2cc(O)c(O)c(-c3c(C)cc(C)cc3C)c2)cc1O,380.162373868,5,3,5.079860000000005,380.162373868,5,3,5.079860000000005,True
2580,O=C(C=Cc1ccc(O)cc1)OC1CCOC1,234.089208928,4,1,1.7374999999999998,234.089208928,4,1,1.7374999999999998,True
2581,CC(=O)c1ccc(N=Nc2c(O)ccc3ccccc23)cc1,290.105527688,4,1,5.163400000000005,290.105527688,4,1,5.163400000000005,True
2582,CC(C)Oc1ccc(-c2nc(-c3cccc4c(CCC(=O)O)cn(C)c34)no2)cc1,405.168856216,6,1,4.699700000000003,405.168856216,6,1,4.699700000000003,True
2583,O=C(O)c1cc(O)cc(-c2cc3cc(O)c(O)cc3o2)c1,286.04773804,5,4,2.9148000000000014,286.04773804,5,4,2.9148000000000014,True
2584,O=C(C=Cc1ccc[nH]1)c1cc(Br)ccc1O,290.98949066,2,2,3.378900000000002,290.98949066,2,2,3.378900000000002,True
2585,O=C(O)Cn1c(=Cc2ccccc2)sc(=Cc2ccc(Oc3ccccc3)cc2)c1=O,429.103479088,5,1,3.444300000000002,429.103479088,5,1,3.444300000000002,True
2586,O=C(O)c1ccccc1C(=O)C=Cc1ccc(-c2ccccc2)cc1,328.109944372,2,1,4.947900000000003,328.109944372,2,1,4.947900000000003,True
2587,COC(=O)COC(=O)CCc1ccc(-c2ccccc2)cc1,298.120509056,4,0,3.0024000000000015,298.120509056,4,0,3.0024000000000015,True
2588,O=C(O)c1cc(O)c(-c2cccc(O)c2)c(Cc2ccc(O)c(Br)c2)c1,414.01028568,4,4,4.521900000000001,414.01028568,4,4,4.521900000000001,True
2589,CC(O)C(NCc1cccc(Br)c1)C(O)c1ccc(C(F)(F)F)cc1,417.055125608,3,3,4.040500000000002,417.055125608,3,3,4.040500000000002,True
2590,O=C(O)COc1c(C(=O)O)sc(-c2cccc(-c3ccccc3)c2)c1Br,431.966706616,4,2,5.0062000000000015,431.966706616,4,2,5.0062000000000015,True
2591,CN=C1SCC(=O)N1c1cccc(-c2ccccc2)c1,282.082684068,3,0,3.419200000000002,282.082684068,3,0,3.419200000000002,True
2593,O=C(O)c1csc(CO)c1-c1ccc(C(O)c2ccccc2)cc1,340.07692999200003,4,3,3.6873000000000022,340.07692999200003,4,3,3.6873000000000022,True
2595,CC(=O)Nc1ccc(CN2CCC(O)(c3ccccc3)C2)cc1,310.168127944,3,2,2.738500000000001,310.168127944,3,2,2.738500000000001,True
2596,CC(=O)C(=O)C(Cc1cccc(OCC(=O)O)c1)c1ccc(C(C)(C)C)cc1,382.17802393200003,4,1,3.9319000000000024,382.17802393200003,4,1,3.9319000000000024,True
2598,CNc1nc(N)nc(NCc2ccc(C)o2)n1,234.12290906799998,7,3,1.0090199999999996,234.12290906799998,7,3,1.0090199999999996,True
2599,CCCC(=O)CC,100.088815004,1,0,1.7656,100.088815004,1,0,1.7656,True
2600,O=c1ccoc2ccc(OCc3cccc(Cc4ccc5c(c4)OCCO5)n3)cc12,401.126322708,6,0,4.129000000000003,401.126322708,6,0,4.129000000000003,True
2601,COC(=O)CNC(=O)COC(=O)C=Cc1ccc(OCc2ccccc2)cc1,383.13688739200006,6,1,2.1111999999999993,383.13688739200006,6,1,2.1111999999999993,True
2602,O=C(O)COc1cc(-c2cccc(N3CCCC3)c2)sc1C(=O)O,347.08274364399995,5,2,3.1769000000000016,347.08274364399995,5,2,3.1769000000000016,True
2603,COC(=O)CNC(=O)C1Cc2ccc(cc2)OCCCC(C(=O)O)NC(=O)C2(CCCCC2)C(=O)N1,503.22676501599994,7,4,0.6956000000000013,503.22676501599994,7,4,0.6956000000000013,True
2604,O=C(O)c1cc(-c2ccc(O)cc2O)ccc1-c1ccc(O)cc1,322.084123548,4,4,3.8356000000000012,322.084123548,4,4,3.8356000000000012,True
2605,Cc1ccc(C2C3=CC(C)(C)CC(=O)C3=C3CS(=O)(=O)CCN32)cc1,357.13986459600005,4,0,2.959620000000001,357.13986459600005,4,0,2.959620000000001,True
2606,COC(=O)CSc1cc(C=O)c(O)c(Cc2ccc(O)cc2)c1,332.071844612,6,2,2.7662000000000013,332.071844612,6,2,2.7662000000000013,True
2607,NCC1CCN(C(=O)CC(=O)c2c[nH]c3ccc(-c4ccc(C(=O)N5CCCC5)cc4)cc23)CC1,472.24744088399996,4,2,3.841000000000003,472.24744088399996,4,2,3.841000000000003,True
2608,Cc1sc(N=Cc2ccc3c(c2)OCO3)cc1Br,322.96156166,4,0,4.298320000000001,322.96156166,4,0,4.298320000000001,True
2611,O=C(O)CNC(=O)C(=Cc1ccccc1Br)C1CCCCC1,365.06265559999997,2,2,3.6136000000000026,365.06265559999997,2,2,3.6136000000000026,True
2612,CC(C)=CCc1cc2c(cc1O)OCC1c3ccc(O)c(O)c3CCN1C2,367.17835828,5,3,3.803900000000003,367.17835828,5,3,3.803900000000003,True
2613,CC1CC2CSC(N)=NCC(F)(F)C2(C(=O)N2CCc3ncccc32)C1,380.148238764,5,1,2.700000000000001,380.148238764,5,1,2.700000000000001,True
2614,COc1ccc(CNC(=O)c2cc3ccc(O)cc3[nH]2)cc1,296.116092372,3,3,2.8121,296.116092372,3,3,2.8121,True
2615,CCN(C(=O)Nc1ccc(-c2sc(C(=O)O)c(OCC(=O)O)c2Br)cc1)C(C)C,484.030369492,5,3,4.601400000000003,484.030369492,5,3,4.601400000000003,True
2616,CN1CCN(c2nc3c(S(=O)(=O)c4cccc5ccccc45)cccc3o2)CC1,407.130362532,6,0,3.5656000000000025,407.130362532,6,0,3.5656000000000025,True
2618,CCCN(Cc1ccc(O)cc1)c1ccc(C(=O)c2ncc(CC(C)(C)C)s2)cc1,422.2027992,5,1,6.0849000000000055,422.2027992,5,1,6.0849000000000055,True
2619,COC(=O)N1C(=O)C(C)(C)Oc2ccc(-c3ccccc3)cc21,311.115758024,4,0,3.624000000000003,311.115758024,4,0,3.624000000000003,True
2620,Cc1ccc(C(=O)O)cc1NCc1cc(-c2ccc(O)cc2)cc(C(C)(C)C)c1,389.199093724,3,3,5.975420000000005,389.199093724,3,3,5.975420000000005,True
2621,O=C(NC(=O)c1c(O)cccc1O)Nc1cccc(F)c1,290.07028505200003,4,4,2.1987999999999994,290.07028505200003,4,4,2.1987999999999994,True
2622,CC(=O)Nc1ccc(-c2sc(C(=O)O)c(OCC(=O)O)c2Br)cc1,412.956870204,5,3,3.297600000000001,412.956870204,5,3,3.297600000000001,True
2623,COc1ccc(C=CC(=O)c2ccc(Nc3ncc(C(F)(F)F)cc3OC3CCCCC3)cc2)cc1,496.197377384,5,1,7.460200000000006,496.197377384,5,1,7.460200000000006,True
2624,O=C1N=C2CCCC=C2N(Cc2ccc(CN3CCCCC3)cc2)C1C1CCCCC1,419.293662804,3,0,5.472400000000007,419.293662804,3,0,5.472400000000007,True
2625,O=C(CCCN1C(=O)C(=Cc2ccc3c(c2)OCO3)N(Cc2ccccc2)C1=O)Nc1ccc2c(c1)OCCO2,541.184900204,7,1,4.410700000000004,541.184900204,7,1,4.410700000000004,True
2626,Cc1cccc2nc(-c3ccccc3)c(C(C#N)c3nc4ccccc4[nH]3)n12,363.1483955440001,4,1,4.8415000000000035,363.1483955440001,4,1,4.8415000000000035,True
2627,NS(=O)(=O)c1ccc(-c2scc3c2CCCC3CCC(=O)c2ccc3c(c2)OCC3)cc1,467.12250027999994,5,1,5.080400000000005,467.12250027999994,5,1,5.080400000000005,True
2628,COC(=O)CN1C(=O)C(=Cc2ccc(OCc3ccc(C(=O)OC)cc3)cc2)N(Cc2ccc3c(c2)OCO3)C1=O,558.163830412,9,0,3.7592000000000034,558.163830412,9,0,3.7592000000000034,True
2629,COc1cccc(-n2ncc3c(NS(=O)(=O)c4cc(C(C)(C)C)ncc4Cl)cccc32)c1,470.1179392760001,6,1,5.180800000000004,470.1179392760001,6,1,5.180800000000004,True
2630,COc1cc2c(cc1-c1cccc(CC(=O)O)c1)OCO2,286.084123548,4,1,2.718000000000001,286.084123548,4,1,2.718000000000001,True
2631,O=C(O)C(=O)NNCc1ccc(-c2ccccc2)cc1,270.10044230799997,3,3,1.5590000000000002,270.10044230799997,3,3,1.5590000000000002,True
2632,Cc1cccc(-c2noc(C3CCN(C(=O)c4ccc(F)cc4)C3)n2)c1,351.138305036,4,0,3.8138200000000024,351.138305036,4,0,3.8138200000000024,True
2633,N#Cc1ccc(-c2sc(C(=O)O)c(OCC(=O)O)c2Br)cc1,380.93065545599995,5,2,3.2108800000000004,380.93065545599995,5,2,3.2108800000000004,True
2634,CCCCOC(=O)c1ccc(NC(=O)CSc2cc(C)c(O)cc2O)cc1,389.12969383599994,6,3,4.093920000000003,389.12969383599994,6,3,4.093920000000003,True
2635,CC=Cc1csc(-c2ccc(C3CCC(CC(=O)O)CC3)cc2)n1,341.144949976,3,1,5.591700000000005,341.144949976,3,1,5.591700000000005,True
2636,O=C(NC(Cc1ccc(OCc2ccccc2)cc1)c1nnco1)c1ccccc1,399.158291532,5,1,4.362400000000004,399.158291532,5,1,4.362400000000004,True
2637,O=C(O)CNC(=O)C(Cc1ccc(OCCN2CCN(c3ccccc3)CC2)cc1)N1CCCC1,480.27365563200004,6,2,2.0953000000000017,480.27365563200004,6,2,2.0953000000000017,True
2638,COc1cc(C(=O)C2C(=O)CCCC2=O)cc(OC)c1OC,306.110338296,6,0,1.8333999999999997,306.110338296,6,0,1.8333999999999997,True
2639,O=C(O)COc1c(C(=O)O)sc(-c2cccc(OCc3ccccc3)c2)c1Br,461.97727130000004,5,2,4.918200000000002,461.97727130000004,5,2,4.918200000000002,True
2640,C=CCC(CC(=O)N(CC(=O)NO)Cc1ccccc1)Cc1ccccc1,366.194342692,3,2,3.3457000000000017,366.194342692,3,2,3.3457000000000017,True
2641,COc1cc(O)c(Br)cc1Cc1cc(O)cc(O)c1,323.999720996,4,3,3.1653000000000002,323.999720996,4,3,3.1653000000000002,True
2643,CCCC(=Cc1ccc(O)cc1)c1ccc(O)c(C(C)C)c1,296.177630008,2,2,5.561900000000006,296.177630008,2,2,5.561900000000006,True
2644,COc1ccc(NC(=O)Nc2ccc(-c3nc(N4C5CCCC4COC5)nc(N4C5CCC4COC5)n3)cc2)cc1,557.2750526,9,2,4.316500000000003,557.2750526,9,2,4.316500000000003,True
2645,C=C(C)COc1ccccc1C=C1C(=O)NC(=O)N(c2ccc(C)cc2)C1=O,376.14230712,4,1,3.6163200000000026,376.14230712,4,1,3.6163200000000026,True
2646,CCCCc1nc2ccccc2c(=O)n1Cc1ccccc1C,306.17321332399996,3,0,4.095820000000003,306.17321332399996,3,0,4.095820000000003,True
2648,CNc1ccc(-c2ccc(-c3ccc(C(=O)Nc4ccccc4)cc3)cn2)cc1,379.168462292,3,2,5.7096000000000044,379.168462292,3,2,5.7096000000000044,True
2649,CCCCCCC=CC=CCCCCCCCC(=O)O,280.240230264,1,1,5.884500000000006,280.240230264,1,1,5.884500000000006,True
2650,CCCCCc1ccc(O)c2nc(-c3ccc(O)cc3)oc12,297.136493468,4,2,4.6387000000000045,297.136493468,4,2,4.6387000000000045,True
2651,COc1cc(O)c(Br)cc1C=CCO,257.98915631200003,3,2,2.1687999999999996,257.98915631200003,3,2,2.1687999999999996,True
2652,O=C(O)c1cc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2o1,336.060943492,3,1,4.728800000000002,336.060943492,3,1,4.728800000000002,True
2653,Nc1nc2c(s1)sc1ccccc12,205.997240192,4,1,3.0932000000000004,205.997240192,4,1,3.0932000000000004,True
2654,CCN(CC)C(=O)c1ccc(N(C2CCN(CCCCC(=O)OC)CC2)C(Cc2ccccc2)C(=O)O)cc1,537.3202714759999,6,1,4.478600000000004,537.3202714759999,6,1,4.478600000000004,True
2655,CCc1ccc(-c2ccc(C=CC(=O)NO)c(Cl)c2)cc1,301.08695643199997,2,2,4.088000000000002,301.08695643199997,2,2,4.088000000000002,True
2656,O=C1CCOC(c2ccc(CC(NS(=O)(=O)c3c(F)cccc3F)c3nc4ccccc4[nH]3)cc2)C1,511.1377336560001,5,2,4.524000000000003,511.1377336560001,5,2,4.524000000000003,True
2657,O=C(O)CCc1ccc(OCCCc2ccc(Cc3nc(-c4c[nH]c5ncccc45)cs3)cc2)cc1,497.17731272400005,5,2,6.306000000000006,497.17731272400005,5,2,6.306000000000006,True
2658,CC(C)COC(=O)CCc1ccc(NC(=O)Nc2ccccc2)cc1,340.178692628,3,2,4.462400000000003,340.178692628,3,2,4.462400000000003,True
2661,Nc1ccc(-c2ccc(Br)cc2)cc1,246.99966142,1,1,3.6983000000000015,246.99966142,1,1,3.6983000000000015,True
2662,O=C(O)c1csc(-c2ccc(CC(C(=O)c3cccc(F)c3)c3ccc(F)cc3)cc2)c1,448.094471876,3,1,6.600700000000004,448.094471876,3,1,6.600700000000004,True
2663,Cc1noc(-c2ccccc2)c1-c1ccc(-c2ccc(O)c(Cl)c2)cc1,361.08695643199997,3,1,6.3430200000000045,361.08695643199997,3,1,6.3430200000000045,True
2664,CCCCCCC=CCC=CCCCCCCCC(=O)O,294.255880328,1,1,6.274600000000007,294.255880328,1,1,6.274600000000007,True
2665,COc1cc(O)c(Br)cc1C=CC(=O)c1ccccc1O,347.999720996,4,2,3.765000000000002,347.999720996,4,2,3.765000000000002,True
2666,CC(C)=C(c1cnc(-c2ccc(O)cc2)c(F)c1)C(C)C,285.15289248,2,1,5.042700000000003,285.15289248,2,1,5.042700000000003,True
2667,CC(C)N=C(Nc1ccccc1)C(Cc1ccc(C(=O)c2ccccc2)cc1)NC(=O)OC(C)(C)C,485.26784197999996,4,2,6.272400000000006,485.26784197999996,4,2,6.272400000000006,True
2668,CC(C)=CCc1cc(CC(O)Cc2cc(O)cc(O)c2)ccc1O,328.16745924799994,4,4,3.458200000000003,328.16745924799994,4,4,3.458200000000003,True
2669,COc1ccc(-c2nc(-c3cccs3)no2)cc1OC,288.056863244,6,0,3.482300000000002,288.056863244,6,0,3.482300000000002,True
2670,COc1ccccc1NS(=O)(=O)c1ccc(C=CS(=O)(=O)c2ccc(Cl)cc2)cc1,463.03149235599994,5,1,4.594000000000004,463.03149235599994,5,1,4.594000000000004,True
2671,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,456.36034539599996,2,2,7.233600000000009,456.36034539599996,2,2,7.233600000000009,True
2672,CCCOc1cc(O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c12,328.094688232,6,3,3.3656000000000024,328.094688232,6,3,3.3656000000000024,True
2673,O=S(=O)(O)c1ccc(CN(Cc2ccc(O)cc2)Cc2ccc3c(c2)OCO3)cc1,427.108958392,6,2,3.570000000000002,427.108958392,6,2,3.570000000000002,True
2674,O=C(O)c1cc2c(CCc3cccc(Cl)c3)c(-c3ccccc3)oc2cc1O,392.081536704,3,2,5.942200000000005,392.081536704,3,2,5.942200000000005,True
2675,CC(=O)Nc1ccc(NC(=O)CSc2nc(O)c3ccccc3n2)cc1,368.09431137200005,6,3,3.0246000000000004,368.09431137200005,6,3,3.0246000000000004,True
2676,O=S(=O)(O)c1ccc(C=Cc2ccc(O)cc2)cc1,276.04562986400003,3,2,2.8093000000000012,276.04562986400003,3,2,2.8093000000000012,True
2677,Nc1nc(-c2ccc(I)cc2)cs1,301.93746722400005,3,1,2.9969,301.93746722400005,3,1,2.9969,True
2678,Cc1c(C)c2ccc3nc(S)sc(=O)c3c2oc1=O,291.002385148,6,1,2.6684400000000017,291.002385148,6,1,2.6684400000000017,True
2680,O=C(O)C(=O)Nc1sc2c(c1C(=O)O)CCN(CCc1ccc(-c3ncccn3)cc1)C2,452.11544074000005,7,3,2.5272000000000006,452.11544074000005,7,3,2.5272000000000006,True
2681,O=C(O)c1csc(-c2cccc(Cl)c2)c1,237.985528144,2,1,3.766700000000001,237.985528144,2,1,3.766700000000001,True
2682,O=C(Nc1ccc(-c2ccc(NC(=O)C3CCCCC3)cc2)cc1)c1ccc(Cl)cc1,432.16045572,2,2,6.778100000000005,432.16045572,2,2,6.778100000000005,True
2683,Cc1ccc(CN(Cc2ccc(F)cc2)C(=N)c2ccc(OC(C)C)cc2)cc1,390.210741704,2,1,5.949090000000005,390.210741704,2,1,5.949090000000005,True
